NmeaType,Sequence,FrameID,RosStamp,TalkerID,MessageID,UTCTime,Latitude,LatitudeDirection,Longitude,LongtitudeDirection,QualityIndicator,NumSatellitesInUse,HDOP,Altitude,AltitudeUnit,GeoidSeparation,GeoidUnit,AgeOfDifferentialData,DifferentialReferenceStationID
GGA,16524,gps,1697617895.016405,GN,GGA,083135.00,3446.44548,N,13530.70362,E,2,12,0.79,-67.5,M,34.1,M,2.0,2836
GGA,16546,gps,1697617896.028023,GN,GGA,083136.00,3446.44569,N,13530.70326,E,2,12,0.79,-61.4,M,34.1,M,2.0,2836
GGA,16568,gps,1697617897.013804,GN,GGA,083137.00,3446.44524,N,13530.70208,E,2,12,0.81,-52.4,M,34.1,M,2.0,2836
GGA,16590,gps,1697617898.038918,GN,GGA,083138.00,3446.44484,N,13530.70251,E,2,12,0.79,-49.3,M,34.1,M,2.0,2836
GGA,16750,gps,1697617905.011271,GN,GGA,083145.00,3446.44015,N,13530.70167,E,2,12,0.85,-27.3,M,34.1,M,2.0,2836
GGA,16774,gps,1697617906.029845,GN,GGA,083146.00,3446.44003,N,13530.70174,E,2,12,0.85,-25.1,M,34.1,M,2.0,2836
GGA,16820,gps,1697617908.025222,GN,GGA,083148.00,3446.44089,N,13530.70250,E,2,12,0.88,-24.4,M,34.1,M,2.0,2836
GGA,16864,gps,1697617910.02709,GN,GGA,083150.00,3446.44124,N,13530.70382,E,2,12,0.85,-23.0,M,34.1,M,2.0,2836
GGA,16908,gps,1697617912.02361,GN,GGA,083152.00,3446.43997,N,13530.70378,E,2,12,0.83,-19.9,M,34.1,M,2.0,2836
GGA,16932,gps,1697617913.016497,GN,GGA,083153.00,3446.43913,N,13530.70404,E,2,12,0.86,-19.4,M,34.1,M,2.0,2836
GGA,16980,gps,1697617915.0199,GN,GGA,083155.00,3446.43809,N,13530.70353,E,2,12,0.94,-17.2,M,34.1,M,2.0,2836
GGA,17004,gps,1697617916.014198,GN,GGA,083156.00,3446.43794,N,13530.70346,E,2,12,0.85,-16.8,M,34.1,M,2.0,2836
GGA,17048,gps,1697617918.01842,GN,GGA,083158.00,3446.43684,N,13530.70289,E,2,12,0.79,-13.7,M,34.1,M,2.0,2836
GGA,17092,gps,1697617920.008052,GN,GGA,083200.00,3446.43621,N,13530.70320,E,2,12,0.79,-9.5,M,34.1,M,2.0,2836
GGA,17136,gps,1697617922.007331,GN,GGA,083202.00,3446.43550,N,13530.70315,E,2,12,0.89,-4.4,M,34.1,M,2.0,2836
GGA,17158,gps,1697617923.04466,GN,GGA,083203.00,3446.43434,N,13530.70254,E,2,12,0.93,-4.9,M,34.1,M,2.0,2836
GGA,17181,gps,1697617924.01454,GN,GGA,083204.00,3446.43365,N,13530.70164,E,2,12,0.93,-3.9,M,34.1,M,2.0,2836
GGA,17203,gps,1697617925.018157,GN,GGA,083205.00,3446.43319,N,13530.70149,E,2,12,0.94,-3.6,M,34.1,M,2.0,2836
GGA,17247,gps,1697617927.017463,GN,GGA,083207.00,3446.43210,N,13530.70093,E,2,12,0.92,-3.1,M,34.1,M,2.0,2836
GGA,17270,gps,1697617928.033733,GN,GGA,083208.00,3446.43174,N,13530.70153,E,2,12,0.86,-1.5,M,34.1,M,2.0,2836
GGA,17293,gps,1697617929.006512,GN,GGA,083209.00,3446.43148,N,13530.70169,E,2,12,0.92,-0.5,M,34.1,M,2.0,2836
GGA,17316,gps,1697617930.025069,GN,GGA,083210.00,3446.43086,N,13530.70120,E,2,12,0.83,1.7,M,34.1,M,2.0,2836
GGA,17338,gps,1697617931.01256,GN,GGA,083211.00,3446.43070,N,13530.70107,E,2,12,0.83,2.9,M,34.1,M,2.0,2836
GGA,17360,gps,1697617932.032169,GN,GGA,083212.00,3446.43034,N,13530.70063,E,2,12,0.85,4.0,M,34.1,M,2.0,2836
GGA,17404,gps,1697617934.027148,GN,GGA,083214.00,3446.43007,N,13530.70073,E,2,12,0.83,3.5,M,34.1,M,2.0,2836
GGA,17427,gps,1697617935.019276,GN,GGA,083215.00,3446.42970,N,13530.70079,E,2,12,0.83,4.2,M,34.1,M,2.0,2836
GGA,17473,gps,1697617937.016856,GN,GGA,083217.00,3446.42934,N,13530.70037,E,2,12,0.88,5.4,M,34.1,M,2.0,2836
GGA,17496,gps,1697617938.018374,GN,GGA,083218.00,3446.42913,N,13530.69974,E,2,12,0.88,6.0,M,34.1,M,2.0,2836
GGA,17519,gps,1697617939.022317,GN,GGA,083219.00,3446.42894,N,13530.70016,E,2,12,0.88,9.2,M,34.1,M,2.0,2836
GGA,17542,gps,1697617940.026836,GN,GGA,083220.00,3446.42863,N,13530.70004,E,2,12,0.88,10.8,M,34.1,M,2.0,2836
GGA,17565,gps,1697617941.006718,GN,GGA,083221.00,3446.42810,N,13530.70016,E,2,12,0.82,12.3,M,34.1,M,2.0,2836
GGA,17588,gps,1697617942.02977,GN,GGA,083222.00,3446.42772,N,13530.70065,E,2,12,0.80,14.6,M,34.1,M,2.0,2836
GGA,17634,gps,1697617944.017423,GN,GGA,083224.00,3446.42763,N,13530.70070,E,2,12,0.80,17.7,M,34.1,M,2.0,2836
GGA,17657,gps,1697617945.006997,GN,GGA,083225.00,3446.42705,N,13530.70033,E,2,12,0.80,18.8,M,34.1,M,2.0,2836
GGA,17681,gps,1697617946.032407,GN,GGA,083226.00,3446.42713,N,13530.70042,E,2,12,0.78,19.7,M,34.1,M,2.0,2836
GGA,17704,gps,1697617947.010371,GN,GGA,083227.00,3446.42680,N,13530.70009,E,2,12,0.78,21.3,M,34.1,M,2.0,2836
GGA,17727,gps,1697617948.021258,GN,GGA,083228.00,3446.42676,N,13530.69992,E,2,12,0.82,22.6,M,34.1,M,2.0,2836
NmeaType,Sequence,FrameID,RosStamp,TalkerID,MessageID,NumSentences,SentenceNumber,SatellitesInView,SatelliteID,Elevation,Azimuth,SNR,SignalID
GSV,21,gps,1697617147.569788,GP,GSV,1,1,02,25,,,41,1
GSV,21,gps,1697617147.569788,GP,GSV,1,1,02,32,,,46,1
GSV,34,gps,1697617148.516481,GP,GSV,1,1,02,25,,,41,1
GSV,34,gps,1697617148.516481,GP,GSV,1,1,02,32,,,46,1
GSV,47,gps,1697617148.571495,GP,GSV,1,1,02,25,,,41,1
GSV,47,gps,1697617148.571495,GP,GSV,1,1,02,32,,,46,1
GSV,60,gps,1697617149.064529,GP,GSV,1,1,02,25,,,41,1
GSV,60,gps,1697617149.064529,GP,GSV,1,1,02,32,,,46,1
GSV,73,gps,1697617150.062502,GP,GSV,1,1,02,25,,,41,1
GSV,73,gps,1697617150.062502,GP,GSV,1,1,02,32,,,46,1
GSV,86,gps,1697617151.071478,GP,GSV,1,1,02,25,44,043,41,1
GSV,86,gps,1697617151.071478,GP,GSV,1,1,02,32,77,169,46,1
GSV,87,gps,1697617151.073825,GP,GSV,1,1,02,25,44,043,37,6
GSV,87,gps,1697617151.073825,GP,GSV,1,1,02,32,77,169,38,6
GSV,101,gps,1697617152.054475,GP,GSV,1,1,02,25,44,043,41,1
GSV,101,gps,1697617152.054475,GP,GSV,1,1,02,32,77,169,46,1
GSV,102,gps,1697617152.057328,GP,GSV,1,1,02,25,44,043,38,6
GSV,102,gps,1697617152.057328,GP,GSV,1,1,02,32,77,169,38,6
GSV,117,gps,1697617153.06345,GP,GSV,1,1,02,25,44,043,41,1
GSV,117,gps,1697617153.06345,GP,GSV,1,1,02,32,77,169,46,1
GSV,118,gps,1697617153.067836,GP,GSV,1,1,02,25,44,043,38,6
GSV,118,gps,1697617153.067836,GP,GSV,1,1,02,32,77,169,38,6
GSV,133,gps,1697617154.046773,GP,GSV,1,1,02,25,44,043,41,1
GSV,133,gps,1697617154.046773,GP,GSV,1,1,02,32,77,169,46,1
GSV,134,gps,1697617154.048639,GP,GSV,1,1,02,25,44,043,38,6
GSV,134,gps,1697617154.048639,GP,GSV,1,1,02,32,77,169,38,6
GSV,149,gps,1697617155.052419,GP,GSV,1,1,02,25,44,043,41,1
GSV,149,gps,1697617155.052419,GP,GSV,1,1,02,32,77,169,46,1
GSV,150,gps,1697617155.054796,GP,GSV,1,1,02,25,44,043,38,6
GSV,150,gps,1697617155.054796,GP,GSV,1,1,02,32,77,169,38,6
GSV,165,gps,1697617156.045728,GP,GSV,1,1,02,25,44,043,41,1
GSV,165,gps,1697617156.045728,GP,GSV,1,1,02,32,77,169,46,1
GSV,166,gps,1697617156.047166,GP,GSV,1,1,02,25,44,043,38,6
GSV,166,gps,1697617156.047166,GP,GSV,1,1,02,32,77,169,38,6
GSV,181,gps,1697617157.062881,GP,GSV,1,1,02,25,44,043,41,1
GSV,181,gps,1697617157.062881,GP,GSV,1,1,02,32,77,169,46,1
GSV,182,gps,1697617157.065586,GP,GSV,1,1,02,25,44,043,38,6
GSV,182,gps,1697617157.065586,GP,GSV,1,1,02,32,77,169,39,6
GSV,197,gps,1697617158.070787,GP,GSV,1,1,02,25,44,043,41,1
GSV,197,gps,1697617158.070787,GP,GSV,1,1,02,32,77,169,46,1
GSV,198,gps,1697617158.075028,GP,GSV,1,1,02,25,44,043,39,6
GSV,198,gps,1697617158.075028,GP,GSV,1,1,02,32,77,169,39,6
GSV,213,gps,1697617159.046051,GP,GSV,1,1,02,25,44,043,41,1
GSV,213,gps,1697617159.046051,GP,GSV,1,1,02,32,77,169,46,1
GSV,214,gps,1697617159.047759,GP,GSV,1,1,02,25,44,043,39,6
GSV,214,gps,1697617159.047759,GP,GSV,1,1,02,32,77,169,39,6
GSV,229,gps,1697617160.064216,GP,GSV,1,1,02,25,44,043,41,1
GSV,229,gps,1697617160.064216,GP,GSV,1,1,02,32,77,169,46,1
GSV,230,gps,1697617160.066617,GP,GSV,1,1,02,25,44,043,39,6
GSV,230,gps,1697617160.066617,GP,GSV,1,1,02,32,77,169,39,6
GSV,245,gps,1697617161.072968,GP,GSV,1,1,02,25,44,043,41,1
GSV,245,gps,1697617161.072968,GP,GSV,1,1,02,32,77,169,46,1
GSV,246,gps,1697617161.076353,GP,GSV,1,1,02,25,44,043,39,6
GSV,246,gps,1697617161.076353,GP,GSV,1,1,02,32,77,169,39,6
GSV,261,gps,1697617162.057281,GP,GSV,1,1,02,25,44,043,41,1
GSV,261,gps,1697617162.057281,GP,GSV,1,1,02,32,77,169,46,1
GSV,262,gps,1697617162.061313,GP,GSV,1,1,02,25,44,043,39,6
GSV,262,gps,1697617162.061313,GP,GSV,1,1,02,32,77,169,39,6
GSV,277,gps,1697617163.045568,GP,GSV,1,1,02,25,44,043,41,1
GSV,277,gps,1697617163.045568,GP,GSV,1,1,02,32,77,169,46,1
GSV,278,gps,1697617163.047225,GP,GSV,1,1,02,25,44,043,39,6
GSV,278,gps,1697617163.047225,GP,GSV,1,1,02,32,77,169,39,6
GSV,293,gps,1697617164.05926,GP,GSV,1,1,02,25,44,043,41,1
GSV,293,gps,1697617164.05926,GP,GSV,1,1,02,32,77,169,46,1
GSV,294,gps,1697617164.062356,GP,GSV,1,1,02,25,44,043,39,6
GSV,294,gps,1697617164.062356,GP,GSV,1,1,02,32,77,169,39,6
GSV,299,gps,1697617164.077555,GB,GSV,1,1,02,20,,,39,1
GSV,299,gps,1697617164.077555,GB,GSV,1,1,02,37,60,029,41,1
GSV,309,gps,1697617165.064346,GP,GSV,1,1,02,25,44,043,41,1
GSV,309,gps,1697617165.064346,GP,GSV,1,1,02,32,77,169,46,1
GSV,310,gps,1697617165.068467,GP,GSV,1,1,02,25,44,043,38,6
GSV,310,gps,1697617165.068467,GP,GSV,1,1,02,32,77,169,39,6
GSV,315,gps,1697617165.086866,GB,GSV,1,1,02,20,,,39,1
GSV,315,gps,1697617165.086866,GB,GSV,1,1,02,37,60,029,41,1
GSV,325,gps,1697617166.046663,GP,GSV,1,1,02,25,44,043,41,1
GSV,325,gps,1697617166.046663,GP,GSV,1,1,02,32,77,169,46,1
GSV,326,gps,1697617166.048675,GP,GSV,1,1,02,25,44,043,38,6
GSV,326,gps,1697617166.048675,GP,GSV,1,1,02,32,77,169,39,6
GSV,331,gps,1697617166.058354,GB,GSV,1,1,02,20,,,39,1
GSV,331,gps,1697617166.058354,GB,GSV,1,1,02,37,60,029,41,1
GSV,341,gps,1697617167.06686,GP,GSV,1,1,02,25,44,043,41,1
GSV,341,gps,1697617167.06686,GP,GSV,1,1,02,32,77,169,46,1
GSV,342,gps,1697617167.069698,GP,GSV,1,1,02,25,44,043,38,6
GSV,342,gps,1697617167.069698,GP,GSV,1,1,02,32,77,169,40,6
GSV,347,gps,1697617167.079339,GB,GSV,1,1,02,20,,,39,1
GSV,347,gps,1697617167.079339,GB,GSV,1,1,02,37,60,029,41,1
GSV,357,gps,1697617168.068862,GP,GSV,1,1,02,25,44,043,41,1
GSV,357,gps,1697617168.068862,GP,GSV,1,1,02,32,77,169,46,1
GSV,358,gps,1697617168.073825,GP,GSV,1,1,02,25,44,043,38,6
GSV,358,gps,1697617168.073825,GP,GSV,1,1,02,32,77,169,40,6
GSV,363,gps,1697617168.0915,GB,GSV,1,1,02,20,,,39,1
GSV,363,gps,1697617168.0915,GB,GSV,1,1,02,37,60,029,41,1
GSV,373,gps,1697617169.05875,GP,GSV,1,1,02,25,44,043,41,1
GSV,373,gps,1697617169.05875,GP,GSV,1,1,02,32,77,169,46,1
GSV,374,gps,1697617169.062256,GP,GSV,1,1,02,25,44,043,38,6
GSV,374,gps,1697617169.062256,GP,GSV,1,1,02,32,77,169,40,6
GSV,379,gps,1697617169.077491,GB,GSV,1,1,02,20,,,39,1
GSV,379,gps,1697617169.077491,GB,GSV,1,1,02,37,60,029,41,1
GSV,389,gps,1697617170.067327,GP,GSV,1,1,02,25,44,043,41,1
GSV,389,gps,1697617170.067327,GP,GSV,1,1,02,32,77,169,47,1
GSV,390,gps,1697617170.07212,GP,GSV,1,1,02,25,44,043,38,6
GSV,390,gps,1697617170.07212,GP,GSV,1,1,02,32,77,169,40,6
GSV,395,gps,1697617170.085215,GB,GSV,1,1,02,20,,,39,1
GSV,395,gps,1697617170.085215,GB,GSV,1,1,02,37,60,029,41,1
GSV,405,gps,1697617171.067587,GP,GSV,1,1,02,25,44,043,41,1
GSV,405,gps,1697617171.067587,GP,GSV,1,1,02,32,77,169,46,1
GSV,406,gps,1697617171.070147,GP,GSV,1,1,02,25,44,043,38,6
GSV,406,gps,1697617171.070147,GP,GSV,1,1,02,32,77,169,40,6
GSV,411,gps,1697617171.081286,GB,GSV,1,1,02,20,,,39,1
GSV,411,gps,1697617171.081286,GB,GSV,1,1,02,37,60,029,41,1
GSV,421,gps,1697617172.069837,GP,GSV,1,1,02,25,44,043,41,1
GSV,421,gps,1697617172.069837,GP,GSV,1,1,02,32,77,169,47,1
GSV,422,gps,1697617172.072984,GP,GSV,1,1,02,25,44,043,38,6
GSV,422,gps,1697617172.072984,GP,GSV,1,1,02,32,77,169,40,6
GSV,427,gps,1697617172.08278,GB,GSV,1,1,02,20,,,39,1
GSV,427,gps,1697617172.08278,GB,GSV,1,1,02,37,59,029,41,1
GSV,437,gps,1697617173.064748,GP,GSV,1,1,02,25,44,043,41,1
GSV,437,gps,1697617173.064748,GP,GSV,1,1,02,32,77,169,46,1
GSV,438,gps,1697617173.067865,GP,GSV,1,1,02,25,44,043,38,6
GSV,438,gps,1697617173.067865,GP,GSV,1,1,02,32,77,169,40,6
GSV,443,gps,1697617173.086133,GB,GSV,1,1,02,20,,,39,1
GSV,443,gps,1697617173.086133,GB,GSV,1,1,02,37,59,029,41,1
GSV,453,gps,1697617174.070878,GP,GSV,1,1,02,25,44,043,41,1
GSV,453,gps,1697617174.070878,GP,GSV,1,1,02,32,77,169,47,1
GSV,454,gps,1697617174.075197,GP,GSV,1,1,02,25,44,043,38,6
GSV,454,gps,1697617174.075197,GP,GSV,1,1,02,32,77,169,40,6
GSV,459,gps,1697617174.088159,GB,GSV,1,1,02,20,,,39,1
GSV,459,gps,1697617174.088159,GB,GSV,1,1,02,37,59,029,41,1
GSV,469,gps,1697617175.072645,GP,GSV,1,1,02,25,44,043,41,1
GSV,469,gps,1697617175.072645,GP,GSV,1,1,02,32,77,169,47,1
GSV,470,gps,1697617175.075355,GP,GSV,1,1,02,25,44,043,38,6
GSV,470,gps,1697617175.075355,GP,GSV,1,1,02,32,77,169,40,6
GSV,475,gps,1697617175.085667,GB,GSV,1,1,02,20,,,39,1
GSV,475,gps,1697617175.085667,GB,GSV,1,1,02,37,59,029,41,1
GSV,485,gps,1697617176.067271,GP,GSV,1,1,02,25,44,043,41,1
GSV,485,gps,1697617176.067271,GP,GSV,1,1,02,32,77,169,47,1
GSV,486,gps,1697617176.068976,GP,GSV,1,1,02,25,44,043,38,6
GSV,486,gps,1697617176.068976,GP,GSV,1,1,02,32,77,169,40,6
GSV,491,gps,1697617176.076494,GB,GSV,1,1,02,20,,,39,1
GSV,491,gps,1697617176.076494,GB,GSV,1,1,02,37,59,029,41,1
GSV,501,gps,1697617177.064664,GP,GSV,1,1,02,25,44,043,41,1
GSV,501,gps,1697617177.064664,GP,GSV,1,1,02,32,77,169,46,1
GSV,502,gps,1697617177.066968,GP,GSV,1,1,02,25,44,043,38,6
GSV,502,gps,1697617177.066968,GP,GSV,1,1,02,32,77,169,40,6
GSV,507,gps,1697617177.076115,GB,GSV,1,1,02,20,,,38,1
GSV,507,gps,1697617177.076115,GB,GSV,1,1,02,37,59,029,41,1
GSV,517,gps,1697617178.064606,GP,GSV,1,1,02,25,44,043,41,1
GSV,517,gps,1697617178.064606,GP,GSV,1,1,02,32,77,169,47,1
GSV,518,gps,1697617178.066709,GP,GSV,1,1,02,25,44,043,38,6
GSV,518,gps,1697617178.066709,GP,GSV,1,1,02,32,77,169,40,6
GSV,523,gps,1697617178.077543,GB,GSV,1,1,02,20,,,38,1
GSV,523,gps,1697617178.077543,GB,GSV,1,1,02,37,59,029,41,1
GSV,533,gps,1697617179.066999,GP,GSV,1,1,02,25,44,043,41,1
GSV,533,gps,1697617179.066999,GP,GSV,1,1,02,32,77,169,46,1
GSV,534,gps,1697617179.070612,GP,GSV,1,1,02,25,44,043,38,6
GSV,534,gps,1697617179.070612,GP,GSV,1,1,02,32,77,169,40,6
GSV,539,gps,1697617179.086243,GB,GSV,1,1,02,20,,,38,1
GSV,539,gps,1697617179.086243,GB,GSV,1,1,02,37,59,029,41,1
GSV,549,gps,1697617180.062803,GP,GSV,1,1,02,25,44,043,41,1
GSV,549,gps,1697617180.062803,GP,GSV,1,1,02,32,77,169,47,1
GSV,550,gps,1697617180.067217,GP,GSV,1,1,02,25,44,043,38,6
GSV,550,gps,1697617180.067217,GP,GSV,1,1,02,32,77,169,40,6
GSV,555,gps,1697617180.084751,GB,GSV,1,1,02,20,,,38,1
GSV,555,gps,1697617180.084751,GB,GSV,1,1,02,37,59,029,41,1
GSV,581,gps,1697617182.070011,GP,GSV,1,1,02,25,44,043,41,1
GSV,581,gps,1697617182.070011,GP,GSV,1,1,02,32,77,169,47,1
GSV,582,gps,1697617182.074345,GP,GSV,1,1,02,25,44,043,38,6
GSV,582,gps,1697617182.074345,GP,GSV,1,1,02,32,77,169,40,6
GSV,587,gps,1697617182.087483,GB,GSV,1,1,02,20,,,39,1
GSV,587,gps,1697617182.087483,GB,GSV,1,1,02,37,59,029,41,1
GSV,597,gps,1697617183.043327,GP,GSV,1,1,02,25,44,043,41,1
GSV,597,gps,1697617183.043327,GP,GSV,1,1,02,32,77,168,46,1
GSV,598,gps,1697617183.044673,GP,GSV,1,1,02,25,44,043,38,6
GSV,598,gps,1697617183.044673,GP,GSV,1,1,02,32,77,168,40,6
GSV,603,gps,1697617183.050898,GB,GSV,1,1,02,20,,,39,1
GSV,603,gps,1697617183.050898,GB,GSV,1,1,02,37,59,029,41,1
GSV,613,gps,1697617184.058546,GP,GSV,1,1,02,25,44,043,41,1
GSV,613,gps,1697617184.058546,GP,GSV,1,1,02,32,77,168,46,1
GSV,614,gps,1697617184.060709,GP,GSV,1,1,02,25,44,043,38,6
GSV,614,gps,1697617184.060709,GP,GSV,1,1,02,32,77,168,40,6
GSV,619,gps,1697617184.068683,GB,GSV,1,1,02,20,,,38,1
GSV,619,gps,1697617184.068683,GB,GSV,1,1,02,37,59,029,41,1
GSV,629,gps,1697617185.060277,GP,GSV,1,1,02,25,44,043,41,1
GSV,629,gps,1697617185.060277,GP,GSV,1,1,02,32,77,168,47,1
GSV,630,gps,1697617185.062696,GP,GSV,1,1,02,25,44,043,38,6
GSV,630,gps,1697617185.062696,GP,GSV,1,1,02,32,77,168,40,6
GSV,635,gps,1697617185.073104,GB,GSV,1,1,02,20,,,39,1
GSV,635,gps,1697617185.073104,GB,GSV,1,1,02,37,59,029,41,1
GSV,645,gps,1697617186.06839,GP,GSV,1,1,02,25,44,043,40,1
GSV,645,gps,1697617186.06839,GP,GSV,1,1,02,32,77,168,46,1
GSV,646,gps,1697617186.071641,GP,GSV,1,1,02,25,44,043,38,6
GSV,646,gps,1697617186.071641,GP,GSV,1,1,02,32,77,168,41,6
GSV,652,gps,1697617186.083736,GB,GSV,1,1,02,20,55,236,39,1
GSV,652,gps,1697617186.083736,GB,GSV,1,1,02,37,59,029,41,1
GSV,662,gps,1697617187.049557,GP,GSV,1,1,02,25,44,043,40,1
GSV,662,gps,1697617187.049557,GP,GSV,1,1,02,32,77,168,46,1
GSV,663,gps,1697617187.05097,GP,GSV,1,1,02,25,44,043,38,6
GSV,663,gps,1697617187.05097,GP,GSV,1,1,02,32,77,168,40,6
GSV,669,gps,1697617187.060376,GB,GSV,1,1,02,20,55,236,38,1
GSV,669,gps,1697617187.060376,GB,GSV,1,1,02,37,59,029,40,1
GSV,679,gps,1697617188.05841,GP,GSV,1,1,02,25,44,043,40,1
GSV,679,gps,1697617188.05841,GP,GSV,1,1,02,32,77,168,46,1
GSV,680,gps,1697617188.060999,GP,GSV,1,1,02,25,44,043,38,6
GSV,680,gps,1697617188.060999,GP,GSV,1,1,02,32,77,168,41,6
GSV,682,gps,1697617188.066853,GL,GSV,1,1,02,66,65,208,35,3
GSV,682,gps,1697617188.066853,GL,GSV,1,1,02,85,11,048,17,3
GSV,685,gps,1697617188.074184,GB,GSV,1,1,02,20,55,236,37,1
GSV,685,gps,1697617188.074184,GB,GSV,1,1,02,37,59,029,40,1
GSV,695,gps,1697617189.047058,GP,GSV,1,1,02,25,44,043,40,1
GSV,695,gps,1697617189.047058,GP,GSV,1,1,02,32,77,168,46,1
GSV,696,gps,1697617189.048465,GP,GSV,1,1,02,25,44,043,38,6
GSV,696,gps,1697617189.048465,GP,GSV,1,1,02,32,77,168,41,6
GSV,698,gps,1697617189.051695,GL,GSV,1,1,02,66,65,208,35,3
GSV,698,gps,1697617189.051695,GL,GSV,1,1,02,85,11,048,18,3
GSV,701,gps,1697617189.05597,GB,GSV,1,1,02,20,55,236,38,1
GSV,701,gps,1697617189.05597,GB,GSV,1,1,02,37,59,029,40,1
GSV,712,gps,1697617190.078881,GP,GSV,1,1,02,25,44,043,38,6
GSV,712,gps,1697617190.078881,GP,GSV,1,1,02,32,77,168,41,6
GSV,714,gps,1697617190.084536,GL,GSV,1,1,02,66,65,208,35,3
GSV,714,gps,1697617190.084536,GL,GSV,1,1,02,85,11,048,19,3
GSV,718,gps,1697617190.095104,GB,GSV,1,1,02,20,55,236,38,1
GSV,718,gps,1697617190.095104,GB,GSV,1,1,02,37,59,029,40,1
GSV,729,gps,1697617191.052857,GP,GSV,1,1,02,25,44,043,38,6
GSV,729,gps,1697617191.052857,GP,GSV,1,1,02,32,77,168,41,6
GSV,731,gps,1697617191.056618,GL,GSV,1,1,02,66,65,208,36,3
GSV,731,gps,1697617191.056618,GL,GSV,1,1,02,85,11,048,18,3
GSV,735,gps,1697617191.063419,GB,GSV,1,1,02,20,55,236,38,1
GSV,735,gps,1697617191.063419,GB,GSV,1,1,02,37,59,029,41,1
GSV,746,gps,1697617192.050995,GP,GSV,1,1,02,25,44,043,38,6
GSV,746,gps,1697617192.050995,GP,GSV,1,1,02,32,77,168,41,6
GSV,748,gps,1697617192.054383,GL,GSV,1,1,02,66,65,208,36,3
GSV,748,gps,1697617192.054383,GL,GSV,1,1,02,85,11,048,17,3
GSV,752,gps,1697617192.060765,GB,GSV,1,1,02,20,55,236,39,1
GSV,752,gps,1697617192.060765,GB,GSV,1,1,02,37,59,029,42,1
GSV,763,gps,1697617193.066703,GP,GSV,1,1,02,25,44,043,37,6
GSV,763,gps,1697617193.066703,GP,GSV,1,1,02,32,77,168,41,6
GSV,765,gps,1697617193.074354,GL,GSV,1,1,02,66,65,208,36,3
GSV,765,gps,1697617193.074354,GL,GSV,1,1,02,85,11,048,17,3
GSV,769,gps,1697617193.087295,GB,GSV,1,1,02,20,55,236,38,1
GSV,769,gps,1697617193.087295,GB,GSV,1,1,02,37,59,029,42,1
GSV,780,gps,1697617194.065531,GP,GSV,1,1,02,25,44,043,37,6
GSV,780,gps,1697617194.065531,GP,GSV,1,1,02,32,77,168,41,6
GSV,782,gps,1697617194.071043,GL,GSV,1,1,02,66,65,208,36,3
GSV,782,gps,1697617194.071043,GL,GSV,1,1,02,85,11,048,17,3
GSV,787,gps,1697617194.08486,GB,GSV,1,1,02,20,55,236,38,1
GSV,787,gps,1697617194.08486,GB,GSV,1,1,02,37,59,029,42,1
GSV,798,gps,1697617195.07649,GP,GSV,1,1,02,25,44,043,37,6
GSV,798,gps,1697617195.07649,GP,GSV,1,1,02,32,77,168,41,6
GSV,800,gps,1697617195.084445,GL,GSV,1,1,02,66,65,208,38,3
GSV,800,gps,1697617195.084445,GL,GSV,1,1,02,85,11,048,17,3
GSV,803,gps,1697617195.0965,GA,GSV,1,1,02,02,67,032,40,7
GSV,803,gps,1697617195.0965,GA,GSV,1,1,02,25,17,047,26,7
GSV,805,gps,1697617195.103001,GB,GSV,1,1,02,20,55,236,38,1
GSV,805,gps,1697617195.103001,GB,GSV,1,1,02,37,59,029,40,1
GSV,816,gps,1697617196.051446,GP,GSV,1,1,02,25,44,043,36,6
GSV,816,gps,1697617196.051446,GP,GSV,1,1,02,32,77,168,41,6
GSV,818,gps,1697617196.05529,GL,GSV,1,1,02,66,65,208,38,3
GSV,818,gps,1697617196.05529,GL,GSV,1,1,02,85,11,048,17,3
GSV,821,gps,1697617196.061767,GA,GSV,1,1,02,02,67,032,40,7
GSV,821,gps,1697617196.061767,GA,GSV,1,1,02,25,17,047,26,7
GSV,823,gps,1697617196.065066,GB,GSV,1,1,02,20,55,236,38,1
GSV,823,gps,1697617196.065066,GB,GSV,1,1,02,37,59,029,40,1
GSV,824,gps,1697617196.067244,GB,GSV,1,1,02,06,,,28,3
GSV,824,gps,1697617196.067244,GB,GSV,1,1,02,30,,,20,3
GSV,834,gps,1697617197.072929,GP,GSV,1,1,02,25,44,043,36,6
GSV,834,gps,1697617197.072929,GP,GSV,1,1,02,32,77,168,41,6
GSV,836,gps,1697617197.07795,GL,GSV,1,1,02,66,65,208,38,3
GSV,836,gps,1697617197.07795,GL,GSV,1,1,02,85,11,048,16,3
GSV,839,gps,1697617197.084708,GA,GSV,1,1,02,02,67,032,40,7
GSV,839,gps,1697617197.084708,GA,GSV,1,1,02,25,17,047,26,7
GSV,841,gps,1697617197.088897,GB,GSV,1,1,02,20,55,236,38,1
GSV,841,gps,1697617197.088897,GB,GSV,1,1,02,37,59,029,40,1
GSV,852,gps,1697617198.071424,GP,GSV,1,1,02,25,44,043,36,6
GSV,852,gps,1697617198.071424,GP,GSV,1,1,02,32,77,168,41,6
GSV,854,gps,1697617198.078656,GL,GSV,1,1,02,66,65,208,38,3
GSV,854,gps,1697617198.078656,GL,GSV,1,1,02,85,11,048,16,3
GSV,857,gps,1697617198.087969,GA,GSV,1,1,02,02,67,032,40,7
