NmeaType,Sequence,FrameID,RosStamp,TalkerID,MessageID,UTCTime,Latitude,LatitudeDirection,Longitude,LongtitudeDirection,QualityIndicator,NumSatellitesInUse,HDOP,Altitude,AltitudeUnit,GeoidSeparation,GeoidUnit,AgeOfDifferentialData,DifferentialReferenceStationID
GGA,2595,gps,1697615623.117584,GN,GGA,075343.00,,,,,0,00,99.99,,,,,,
GGA,2607,gps,1697615624.103879,GN,GGA,075344.00,,,,,0,00,99.99,,,,,,
GGA,2619,gps,1697615625.115373,GN,GGA,075345.00,,,,,0,00,99.99,,,,,,
GGA,2631,gps,1697615626.111876,GN,GGA,075346.00,,,,,0,00,99.99,,,,,,
GGA,2643,gps,1697615627.105997,GN,GGA,075347.00,,,,,0,00,99.99,,,,,,
GGA,2655,gps,1697615628.112919,GN,GGA,075348.00,,,,,0,00,99.99,,,,,,
GGA,2667,gps,1697615629.125598,GN,GGA,075349.00,,,,,0,00,99.99,,,,,,
GGA,2679,gps,1697615630.105539,GN,GGA,075350.00,,,,,0,00,99.99,,,,,,
GGA,2691,gps,1697615631.114687,GN,GGA,075351.00,,,,,0,00,99.99,,,,,,
GGA,2703,gps,1697615632.12711,GN,GGA,075352.00,,,,,0,00,99.99,,,,,,
GGA,2715,gps,1697615633.10544,GN,GGA,075353.00,,,,,0,00,99.99,,,,,,
GGA,2727,gps,1697615634.113869,GN,GGA,075354.00,,,,,0,00,99.99,,,,,,
GGA,2739,gps,1697615635.123162,GN,GGA,075355.00,,,,,0,00,99.99,,,,,,
GGA,2751,gps,1697615636.105582,GN,GGA,075356.00,,,,,0,00,99.99,,,,,,
GGA,2763,gps,1697615637.109602,GN,GGA,075357.00,,,,,0,00,99.99,,,,,,
GGA,2775,gps,1697615638.11629,GN,GGA,075358.00,,,,,0,00,99.99,,,,,,
GGA,2787,gps,1697615639.107796,GN,GGA,075359.00,,,,,0,00,99.99,,,,,,
GGA,2799,gps,1697615640.113877,GN,GGA,075400.00,,,,,0,00,99.99,,,,,,
