Topic,FrameID,RosStamp,Latitude,Longitude,Altitude,NavSatStatus,SatelliteSystem,PositionCovarianceType,PositionCovariance
fix,gps,1697617256.04628,34.7743875,135.51213433333334,79.4,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.9876 ,0.0 ,0.0], [0.0 ,13.9876 ,0.0], [0.0 ,0.0 ,55.9504]]"
fix,gps,1697617257.047265,34.77438866666667,135.51214716666667,79.5,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.9876 ,0.0 ,0.0], [0.0 ,13.9876 ,0.0], [0.0 ,0.0 ,55.9504]]"
fix,gps,1697617258.048887,34.774391333333334,135.51215766666667,79.7,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.9876 ,0.0 ,0.0], [0.0 ,13.9876 ,0.0], [0.0 ,0.0 ,55.9504]]"
fix,gps,1697617259.053939,34.77439483333333,135.5121665,79.80000000000001,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.9876 ,0.0 ,0.0], [0.0 ,13.9876 ,0.0], [0.0 ,0.0 ,55.9504]]"
fix,gps,1697617260.041345,34.77439833333333,135.51217533333335,79.9,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.9876 ,0.0 ,0.0], [0.0 ,13.9876 ,0.0], [0.0 ,0.0 ,55.9504]]"
fix,gps,1697617261.047629,34.7744025,135.51218266666666,80.0,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.9876 ,0.0 ,0.0], [0.0 ,13.9876 ,0.0], [0.0 ,0.0 ,55.9504]]"
fix,gps,1697617262.049212,34.77440716666667,135.5121895,80.1,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.9876 ,0.0 ,0.0], [0.0 ,13.9876 ,0.0], [0.0 ,0.0 ,55.9504]]"
fix,gps,1697617263.043327,34.77441116666667,135.51219683333332,80.30000000000001,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.9876 ,0.0 ,0.0], [0.0 ,13.9876 ,0.0], [0.0 ,0.0 ,55.9504]]"
fix,gps,1697617264.043341,34.77441533333333,135.512205,80.5,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.9876 ,0.0 ,0.0], [0.0 ,13.9876 ,0.0], [0.0 ,0.0 ,55.9504]]"
fix,gps,1697617265.044167,34.77441816666666,135.51221466666667,80.4,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.9129 ,0.0 ,0.0], [0.0 ,13.9129 ,0.0], [0.0 ,0.0 ,55.6516]]"
fix,gps,1697617266.046097,34.77442283333333,135.512222,80.6,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.9129 ,0.0 ,0.0], [0.0 ,13.9129 ,0.0], [0.0 ,0.0 ,55.6516]]"
fix,gps,1697617267.043792,34.774427333333335,135.51222966666666,80.80000000000001,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.9129 ,0.0 ,0.0], [0.0 ,13.9129 ,0.0], [0.0 ,0.0 ,55.6516]]"
fix,gps,1697617268.048107,34.774430833333334,135.51223783333333,80.6,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.9129 ,0.0 ,0.0], [0.0 ,13.9129 ,0.0], [0.0 ,0.0 ,55.6516]]"
fix,gps,1697617269.046725,34.77443516666666,135.51224466666667,80.6,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.9129 ,0.0 ,0.0], [0.0 ,13.9129 ,0.0], [0.0 ,0.0 ,55.6516]]"
fix,gps,1697617270.03873,34.77443916666667,135.51225216666666,80.7,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.9129 ,0.0 ,0.0], [0.0 ,13.9129 ,0.0], [0.0 ,0.0 ,55.6516]]"
fix,gps,1697617271.047557,34.7744425,135.51226083333333,80.80000000000001,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.9129 ,0.0 ,0.0], [0.0 ,13.9129 ,0.0], [0.0 ,0.0 ,55.6516]]"
fix,gps,1697617272.046153,34.7744465,135.51226833333334,80.9,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.9129 ,0.0 ,0.0], [0.0 ,13.9129 ,0.0], [0.0 ,0.0 ,55.6516]]"
fix,gps,1697617273.048235,34.774451,135.51227566666665,80.9,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.9129 ,0.0 ,0.0], [0.0 ,13.9129 ,0.0], [0.0 ,0.0 ,55.6516]]"
fix,gps,1697617274.047401,34.774455,135.51228366666666,80.9,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.9129 ,0.0 ,0.0], [0.0 ,13.9129 ,0.0], [0.0 ,0.0 ,55.6516]]"
fix,gps,1697617275.041649,34.77445933333333,135.51229116666667,81.0,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.9129 ,0.0 ,0.0], [0.0 ,13.9129 ,0.0], [0.0 ,0.0 ,55.6516]]"
fix,gps,1697617276.038378,34.774464,135.5122975,81.1,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.9129 ,0.0 ,0.0], [0.0 ,13.9129 ,0.0], [0.0 ,0.0 ,55.6516]]"
fix,gps,1697617277.038051,34.7744685,135.5123045,81.1,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.9129 ,0.0 ,0.0], [0.0 ,13.9129 ,0.0], [0.0 ,0.0 ,55.6516]]"
fix,gps,1697617278.047381,34.77447266666667,135.5123115,81.1,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.9129 ,0.0 ,0.0], [0.0 ,13.9129 ,0.0], [0.0 ,0.0 ,55.6516]]"
fix,gps,1697617279.049605,34.774477166666664,135.5123185,81.1,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.9129 ,0.0 ,0.0], [0.0 ,13.9129 ,0.0], [0.0 ,0.0 ,55.6516]]"
fix,gps,1697617280.038088,34.77448116666667,135.51232566666667,81.1,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.8384 ,0.0 ,0.0], [0.0 ,13.8384 ,0.0], [0.0 ,0.0 ,55.3536]]"
fix,gps,1697617281.046506,34.77448566666666,135.51233233333335,81.1,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.8384 ,0.0 ,0.0], [0.0 ,13.8384 ,0.0], [0.0 ,0.0 ,55.3536]]"
fix,gps,1697617282.049771,34.774490666666665,135.51233816666667,81.2,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.8384 ,0.0 ,0.0], [0.0 ,13.8384 ,0.0], [0.0 ,0.0 ,55.3536]]"
fix,gps,1697617283.043385,34.774496,135.51234383333335,81.30000000000001,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.8384 ,0.0 ,0.0], [0.0 ,13.8384 ,0.0], [0.0 ,0.0 ,55.3536]]"
fix,gps,1697617284.048473,34.774500833333335,135.51235033333333,81.30000000000001,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.8384 ,0.0 ,0.0], [0.0 ,13.8384 ,0.0], [0.0 ,0.0 ,55.3536]]"
fix,gps,1697617285.049074,34.774506,135.512356,81.30000000000001,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.8384 ,0.0 ,0.0], [0.0 ,13.8384 ,0.0], [0.0 ,0.0 ,55.3536]]"
fix,gps,1697617286.048142,34.7745105,135.5123625,81.30000000000001,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.8384 ,0.0 ,0.0], [0.0 ,13.8384 ,0.0], [0.0 ,0.0 ,55.3536]]"
fix,gps,1697617287.045432,34.774514833333335,135.51236966666667,81.30000000000001,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.8384 ,0.0 ,0.0], [0.0 ,13.8384 ,0.0], [0.0 ,0.0 ,55.3536]]"
fix,gps,1697617288.045982,34.77451933333333,135.51237666666665,81.2,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.8384 ,0.0 ,0.0], [0.0 ,13.8384 ,0.0], [0.0 ,0.0 ,55.3536]]"
fix,gps,1697617289.049125,34.77452433333333,135.51238266666667,81.30000000000001,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.8384 ,0.0 ,0.0], [0.0 ,13.8384 ,0.0], [0.0 ,0.0 ,55.3536]]"
fix,gps,1697617290.04842,34.774528833333335,135.5123895,81.2,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.8384 ,0.0 ,0.0], [0.0 ,13.8384 ,0.0], [0.0 ,0.0 ,55.3536]]"
fix,gps,1697617291.046372,34.774532666666666,135.51239666666666,81.30000000000001,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.8384 ,0.0 ,0.0], [0.0 ,13.8384 ,0.0], [0.0 ,0.0 ,55.3536]]"
fix,gps,1697617292.042618,34.774537,135.51240316666667,81.30000000000001,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.8384 ,0.0 ,0.0], [0.0 ,13.8384 ,0.0], [0.0 ,0.0 ,55.3536]]"
fix,gps,1697617293.049295,34.774541166666666,135.51241016666665,81.30000000000001,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.8384 ,0.0 ,0.0], [0.0 ,13.8384 ,0.0], [0.0 ,0.0 ,55.3536]]"
fix,gps,1697617294.048055,34.77454566666667,135.51241616666667,81.4,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.8384 ,0.0 ,0.0], [0.0 ,13.8384 ,0.0], [0.0 ,0.0 ,55.3536]]"
fix,gps,1697617295.054167,34.77455033333333,135.51242283333335,81.4,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.7641 ,0.0 ,0.0], [0.0 ,13.7641 ,0.0], [0.0 ,0.0 ,55.0564]]"
fix,gps,1697617296.039081,34.7745545,135.51242983333333,81.30000000000001,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.7641 ,0.0 ,0.0], [0.0 ,13.7641 ,0.0], [0.0 ,0.0 ,55.0564]]"
fix,gps,1697617297.045426,34.774559333333336,135.51243583333334,81.4,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.7641 ,0.0 ,0.0], [0.0 ,13.7641 ,0.0], [0.0 ,0.0 ,55.0564]]"
fix,gps,1697617298.045114,34.774564,135.51244233333333,81.30000000000001,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.7641 ,0.0 ,0.0], [0.0 ,13.7641 ,0.0], [0.0 ,0.0 ,55.0564]]"
fix,gps,1697617299.053086,34.77456866666667,135.51244866666667,81.30000000000001,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.7641 ,0.0 ,0.0], [0.0 ,13.7641 ,0.0], [0.0 ,0.0 ,55.0564]]"
fix,gps,1697617300.050451,34.77457316666667,135.5124555,81.2,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.7641 ,0.0 ,0.0], [0.0 ,13.7641 ,0.0], [0.0 ,0.0 ,55.0564]]"
fix,gps,1697617301.043214,34.77457783333333,135.51246183333333,81.2,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[13.7641 ,0.0 ,0.0], [0.0 ,13.7641 ,0.0], [0.0 ,0.0 ,55.0564]]"
fix,gps,1697617302.047826,34.774580666666665,135.5124705,81.0,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[7.6176 ,0.0 ,0.0], [0.0 ,7.6176 ,0.0], [0.0 ,0.0 ,30.4704]]"
fix,gps,1697617303.05515,34.774584,135.51247866666668,80.9,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[7.6176 ,0.0 ,0.0], [0.0 ,7.6176 ,0.0], [0.0 ,0.0 ,30.4704]]"
fix,gps,1697617304.042981,34.77458716666667,135.51248716666666,80.80000000000001,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[7.6176 ,0.0 ,0.0], [0.0 ,7.6176 ,0.0], [0.0 ,0.0 ,30.4704]]"
fix,gps,1697617305.05403,34.774590833333335,135.51249516666667,80.80000000000001,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[7.6176 ,0.0 ,0.0], [0.0 ,7.6176 ,0.0], [0.0 ,0.0 ,30.4704]]"
fix,gps,1697617306.046146,34.77459483333333,135.512503,80.80000000000001,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[7.6176 ,0.0 ,0.0], [0.0 ,7.6176 ,0.0], [0.0 ,0.0 ,30.4704]]"
fix,gps,1697617307.053556,34.774598166666664,135.51251133333332,80.7,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[7.6176 ,0.0 ,0.0], [0.0 ,7.6176 ,0.0], [0.0 ,0.0 ,30.4704]]"
fix,gps,1697617308.049725,34.77460283333333,135.51251783333333,80.7,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[7.6176 ,0.0 ,0.0], [0.0 ,7.6176 ,0.0], [0.0 ,0.0 ,30.4704]]"
fix,gps,1697617309.052631,34.774607,135.512525,80.6,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[7.6176 ,0.0 ,0.0], [0.0 ,7.6176 ,0.0], [0.0 ,0.0 ,30.4704]]"
fix,gps,1697617310.051759,34.77461066666667,135.51253283333332,80.5,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[7.6176 ,0.0 ,0.0], [0.0 ,7.6176 ,0.0], [0.0 ,0.0 ,30.4704]]"
fix,gps,1697617311.054942,34.7746145,135.51254033333333,80.4,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[5.9536 ,0.0 ,0.0], [0.0 ,5.9536 ,0.0], [0.0 ,0.0 ,23.8144]]"
fix,gps,1697617312.045789,34.774619333333334,135.51254633333335,80.30000000000001,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[5.9536 ,0.0 ,0.0], [0.0 ,5.9536 ,0.0], [0.0 ,0.0 ,23.8144]]"
fix,gps,1697617313.051709,34.77462383333334,135.51255283333333,80.2,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[5.9536 ,0.0 ,0.0], [0.0 ,5.9536 ,0.0], [0.0 ,0.0 ,23.8144]]"
fix,gps,1697617314.048569,34.774629166666664,135.512558,80.1,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[5.9536 ,0.0 ,0.0], [0.0 ,5.9536 ,0.0], [0.0 ,0.0 ,23.8144]]"
fix,gps,1697617315.050622,34.774634166666665,135.5125635,80.1,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[5.9536 ,0.0 ,0.0], [0.0 ,5.9536 ,0.0], [0.0 ,0.0 ,23.8144]]"
fix,gps,1697617316.040742,34.77463983333333,135.5125685,80.1,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[9.0601 ,0.0 ,0.0], [0.0 ,9.0601 ,0.0], [0.0 ,0.0 ,36.2404]]"
fix,gps,1697617317.04856,34.77464583333333,135.51257266666667,80.0,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[9.0601 ,0.0 ,0.0], [0.0 ,9.0601 ,0.0], [0.0 ,0.0 ,36.2404]]"
fix,gps,1697617318.051223,34.77465183333333,135.51257683333333,79.9,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[9.0601 ,0.0 ,0.0], [0.0 ,9.0601 ,0.0], [0.0 ,0.0 ,36.2404]]"
fix,gps,1697617319.04465,34.77465766666667,135.5125815,79.9,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[9.0601 ,0.0 ,0.0], [0.0 ,9.0601 ,0.0], [0.0 ,0.0 ,36.2404]]"
fix,gps,1697617320.040534,34.7746635,135.51258566666667,79.7,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[9.0601 ,0.0 ,0.0], [0.0 ,9.0601 ,0.0], [0.0 ,0.0 ,36.2404]]"
fix,gps,1697617321.047272,34.774669,135.51258983333332,79.6,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[9.0601 ,0.0 ,0.0], [0.0 ,9.0601 ,0.0], [0.0 ,0.0 ,36.2404]]"
fix,gps,1697617322.04197,34.774674833333336,135.512595,79.80000000000001,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[9.0 ,0.0 ,0.0], [0.0 ,9.0 ,0.0], [0.0 ,0.0 ,36.0]]"
fix,gps,1697617323.048087,34.774680000000004,135.512601,80.0,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[5.9049 ,0.0 ,0.0], [0.0 ,5.9049 ,0.0], [0.0 ,0.0 ,23.6196]]"
fix,gps,1697617324.044679,34.774685,135.51260733333334,80.1,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[5.9049 ,0.0 ,0.0], [0.0 ,5.9049 ,0.0], [0.0 ,0.0 ,23.6196]]"
fix,gps,1697617325.052383,34.774690166666666,135.51261316666665,80.2,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[5.9049 ,0.0 ,0.0], [0.0 ,5.9049 ,0.0], [0.0 ,0.0 ,23.6196]]"
fix,gps,1697617326.051068,34.774695,135.51261833333334,80.1,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[5.9049 ,0.0 ,0.0], [0.0 ,5.9049 ,0.0], [0.0 ,0.0 ,23.6196]]"
fix,gps,1697617327.045391,34.774699166666664,135.51262416666665,79.9,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[5.9049 ,0.0 ,0.0], [0.0 ,5.9049 ,0.0], [0.0 ,0.0 ,23.6196]]"
fix,gps,1697617328.0467,34.7747045,135.512629,79.80000000000001,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[5.9049 ,0.0 ,0.0], [0.0 ,5.9049 ,0.0], [0.0 ,0.0 ,23.6196]]"
fix,gps,1697617329.044666,34.77470816666667,135.51263616666665,79.80000000000001,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[5.9049 ,0.0 ,0.0], [0.0 ,5.9049 ,0.0], [0.0 ,0.0 ,23.6196]]"
fix,gps,1697617330.042493,34.77471216666667,135.5126425,79.7,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[5.9049 ,0.0 ,0.0], [0.0 ,5.9049 ,0.0], [0.0 ,0.0 ,23.6196]]"
fix,gps,1697617331.045213,34.774715666666665,135.51265016666667,79.5,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[9.0 ,0.0 ,0.0], [0.0 ,9.0 ,0.0], [0.0 ,0.0 ,36.0]]"
fix,gps,1697617332.043255,34.774718666666665,135.5126585,79.30000000000001,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[9.0 ,0.0 ,0.0], [0.0 ,9.0 ,0.0], [0.0 ,0.0 ,36.0]]"
fix,gps,1697617333.050119,34.77472183333333,135.5126665,79.2,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[8.9401 ,0.0 ,0.0], [0.0 ,8.9401 ,0.0], [0.0 ,0.0 ,35.7604]]"
fix,gps,1697617334.04585,34.77472616666667,135.51267333333334,79.2,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[8.9401 ,0.0 ,0.0], [0.0 ,8.9401 ,0.0], [0.0 ,0.0 ,35.7604]]"
fix,gps,1697617335.050708,34.77473116666667,135.51267883333333,79.30000000000001,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[8.9401 ,0.0 ,0.0], [0.0 ,8.9401 ,0.0], [0.0 ,0.0 ,35.7604]]"
fix,gps,1697617336.05145,34.77473916666667,135.5126805,79.9,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[5.9049 ,0.0 ,0.0], [0.0 ,5.9049 ,0.0], [0.0 ,0.0 ,23.6196]]"
fix,gps,1697617337.043186,34.774744166666665,135.5126865,80.1,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[5.9049 ,0.0 ,0.0], [0.0 ,5.9049 ,0.0], [0.0 ,0.0 ,23.6196]]"
fix,gps,1697617338.042775,34.774748833333334,135.5126925,80.2,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[5.9049 ,0.0 ,0.0], [0.0 ,5.9049 ,0.0], [0.0 ,0.0 ,23.6196]]"
fix,gps,1697617339.042868,34.77475333333334,135.51269883333333,80.30000000000001,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[5.9049 ,0.0 ,0.0], [0.0 ,5.9049 ,0.0], [0.0 ,0.0 ,23.6196]]"
fix,gps,1697617340.04323,34.774758166666665,135.51270516666668,80.5,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[8.9401 ,0.0 ,0.0], [0.0 ,8.9401 ,0.0], [0.0 ,0.0 ,35.7604]]"
fix,gps,1697617341.042753,34.7747625,135.512712,80.6,STATUS_SBAS_FIX,SERVICE_GPS,COVARIANCE_TYPE_APPROXIMATED,"[[8.9401 ,0.0 ,0.0], [0.0 ,8.9401 ,0.0], [0.0 ,0.0 ,35.7604]]"
fix,gps,1697617342.046978,34.774767,135.51271766666667,80.6,STATUS_SBAS_FIX,SERVICE_GPS,COVARIANCE_TYPE_APPROXIMATED,"[[8.9401 ,0.0 ,0.0], [0.0 ,8.9401 ,0.0], [0.0 ,0.0 ,35.7604]]"
fix,gps,1697617343.042908,34.774772166666665,135.51272366666666,80.7,STATUS_GBAS_FIX,SERVICE_GLONASS,COVARIANCE_TYPE_APPROXIMATED,"[[8.8804 ,0.0 ,0.0], [0.0 ,8.8804 ,0.0], [0.0 ,0.0 ,35.5216]]"
fix,gps,1697617344.043119,34.77477733333333,135.51272866666667,80.9,STATUS_SBAS_FIX,SERVICE_GPS,COVARIANCE_TYPE_APPROXIMATED,"[[8.8804 ,0.0 ,0.0], [0.0 ,8.8804 ,0.0], [0.0 ,0.0 ,35.5216]]"
fix,gps,1697617345.041214,34.774783,135.5127345,81.0,STATUS_SBAS_FIX,SERVICE_GPS,COVARIANCE_TYPE_APPROXIMATED,"[[8.8804 ,0.0 ,0.0], [0.0 ,8.8804 ,0.0], [0.0 ,0.0 ,35.5216]]"
fix,gps,1697617346.049213,34.77478633333333,135.51274183333334,80.9,STATUS_SBAS_FIX,SERVICE_GPS,COVARIANCE_TYPE_APPROXIMATED,"[[8.8804 ,0.0 ,0.0], [0.0 ,8.8804 ,0.0], [0.0 ,0.0 ,35.5216]]"
fix,gps,1697617347.03523,34.77479233333333,135.51274266666667,80.80000000000001,STATUS_SBAS_FIX,SERVICE_GPS,COVARIANCE_TYPE_APPROXIMATED,"[[8.8804 ,0.0 ,0.0], [0.0 ,8.8804 ,0.0], [0.0 ,0.0 ,35.5216]]"
fix,gps,1697617348.03675,34.77479566666667,135.512746,81.2,STATUS_SBAS_FIX,SERVICE_GPS,COVARIANCE_TYPE_APPROXIMATED,"[[5.8564 ,0.0 ,0.0], [0.0 ,5.8564 ,0.0], [0.0 ,0.0 ,23.4256]]"
fix,gps,1697617349.046035,34.77480033333333,135.5127475,81.5,STATUS_SBAS_FIX,SERVICE_GPS,COVARIANCE_TYPE_APPROXIMATED,"[[5.8564 ,0.0 ,0.0], [0.0 ,5.8564 ,0.0], [0.0 ,0.0 ,23.4256]]"
fix,gps,1697617350.038044,34.7748075,135.51274616666666,81.6,STATUS_SBAS_FIX,SERVICE_GPS,COVARIANCE_TYPE_APPROXIMATED,"[[5.8564 ,0.0 ,0.0], [0.0 ,5.8564 ,0.0], [0.0 ,0.0 ,23.4256]]"
fix,gps,1697617351.046844,34.774812833333336,135.51274616666666,82.0,STATUS_SBAS_FIX,SERVICE_GPS,COVARIANCE_TYPE_APPROXIMATED,"[[5.8564 ,0.0 ,0.0], [0.0 ,5.8564 ,0.0], [0.0 ,0.0 ,23.4256]]"
fix,gps,1697617352.049589,34.774816666666666,135.5127465,82.2,STATUS_SBAS_FIX,SERVICE_GPS,COVARIANCE_TYPE_APPROXIMATED,"[[5.8564 ,0.0 ,0.0], [0.0 ,5.8564 ,0.0], [0.0 ,0.0 ,23.4256]]"
fix,gps,1697617353.045417,34.77482233333333,135.51274383333333,82.30000000000001,STATUS_SBAS_FIX,SERVICE_GPS,COVARIANCE_TYPE_APPROXIMATED,"[[5.8564 ,0.0 ,0.0], [0.0 ,5.8564 ,0.0], [0.0 ,0.0 ,23.4256]]"
fix,gps,1697617354.042085,34.77482766666667,135.51273883333334,82.30000000000001,STATUS_SBAS_FIX,SERVICE_GPS,COVARIANCE_TYPE_APPROXIMATED,"[[5.8564 ,0.0 ,0.0], [0.0 ,5.8564 ,0.0], [0.0 ,0.0 ,23.4256]]"
